,Date,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,count,count_xgb1,count_xgb2,count_dt,count_lr,error_xgb1,error_xgb2,error_dt,error_lr,count_xgb_day,count_xgb_night,error_xgb_day,error_xgb_night,count_xgb_summer,count_xgb_winter,error_xgb_summer,error_xgb_winter
6249,2018-08-18,9,25.3,42,1.4,1921,11.4,1.7,0.0,0.0,Summer,No Holiday,Yes,771,1082.029,1073.3184,1131.0,1062.509749960214,-311.029052734375,-302.318359375,-360.0,-291.5097499602141,1401.5444,1876.8993,-630.54443359375,-1105.8992919921875,1144.225,591.8366,-373.2249755859375,179.16339111328125
1855,2018-02-16,7,-5.4,41,0.3,2000,-16.6,0.0,0.0,0.0,Winter,Holiday,Yes,49,263.79306,172.95459,544.0,-18.42822060567272,-214.79306030273438,-123.95458984375,-495.0,67.42822060567272,177.68538,39.866585,-128.6853790283203,9.133415222167969,331.6746,178.61137,-282.6745910644531,-129.6113739013672
30,2017-12-02,6,-4.3,82,2.1,1178,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes,70,147.00262,149.45613,78.0,-212.46264555928622,-77.00262451171875,-79.45613098144531,-8.0,282.4626455592862,120.429695,82.96689,-50.42969512939453,-12.966888427734375,339.74313,107.10133,-269.7431335449219,-37.10133361816406
1370,2018-01-27,2,-15.3,43,0.6,1867,-25.0,0.0,0.0,0.3,Winter,No Holiday,Yes,75,123.524414,53.130207,107.0,-276.51421409559873,-48.5244140625,21.869792938232422,-32.0,351.51421409559873,29.37243,86.16644,45.6275691986084,-11.16644287109375,509.48224,56.677616,-434.48223876953125,18.322383880615234
1464,2018-01-31,0,-1.7,83,0.8,1113,-4.2,0.0,0.0,3.5,Winter,No Holiday,Yes,69,196.43701,143.2593,96.0,-225.65832526888119,-127.43701171875,-74.25929260253906,-27.0,294.6583252688812,81.30514,88.537155,-12.305137634277344,-19.537155151367188,949.47296,98.788574,-880.4729614257812,-29.78857421875
5713,2018-07-27,1,28.3,78,0.5,1072,24.0,0.0,0.0,0.0,Summer,No Holiday,Yes,747,734.94196,630.23926,718.0,744.7346662785801,12.05804443359375,116.7607421875,29.0,2.2653337214198928,641.2482,435.81427,105.75177001953125,311.18572998046875,639.64813,361.31018,107.35186767578125,385.6898193359375
2428,2018-03-12,4,2.8,52,0.6,1249,-6.1,0.0,0.0,0.0,Spring,No Holiday,Yes,47,154.12836,85.49378,88.0,386.6105780556966,-107.12835693359375,-38.49378204345703,-41.0,-339.6105780556966,243.53566,191.89406,-196.53565979003906,-144.89405822753906,176.03506,64.86782,-129.03506469726562,-17.867820739746094
3047,2018-04-06,23,3.8,75,4.1,604,-0.2,0.0,0.0,0.0,Spring,No Holiday,Yes,312,396.55017,365.06445,368.0,803.668259054883,-84.5501708984375,-53.064453125,-56.0,-491.66825905488304,365.26538,447.73132,-53.265380859375,-135.7313232421875,1282.1459,193.51228,-970.1458740234375,118.48771667480469
2421,2018-03-11,21,5.7,34,1.0,1520,-8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,533,550.48535,540.7753,605.0,1071.4857491098583,-17.4853515625,-7.77532958984375,-72.0,-538.4857491098583,157.3703,414.3201,375.62969970703125,118.67990112304688,2228.3674,422.08472,-1695.367431640625,110.915283203125
8326,2018-11-12,22,7.6,55,1.7,1694,-0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,1023,907.9999,938.42816,1186.0,1150.257841359246,115.0001220703125,84.57183837890625,-163.0,-127.25784135924596,881.52734,956.0003,141.47265625,66.99969482421875,1936.3921,477.11365,-913.39208984375,545.8863525390625
3237,2018-04-14,21,9.1,76,3.5,1113,5.0,0.0,0.0,0.0,Spring,No Holiday,Yes,633,735.7179,518.08813,640.0,868.5317673334155,-102.7178955078125,114.911865234375,-7.0,-235.53176733341547,465.5981,548.57074,167.40188598632812,84.42926025390625,1973.3529,438.16058,-1340.3529052734375,194.83941650390625
3044,2018-04-06,20,4.3,59,4.6,991,-3.0,0.0,0.0,0.0,Spring,No Holiday,Yes,508,491.6619,574.3249,447.0,883.6918466409251,16.338104248046875,-66.32489013671875,61.0,-375.69184664092506,494.6143,539.0142,13.385711669921875,-31.01422119140625,2103.8044,371.16748,-1595.804443359375,136.83251953125
2935,2018-04-02,7,15.1,80,1.0,623,11.6,0.01,0.0,0.0,Spring,No Holiday,Yes,918,709.3377,644.0852,1281.0,549.7641122835437,208.66229248046875,273.914794921875,-363.0,368.2358877164563,535.1372,260.5439,382.86279296875,657.4560852050781,694.6798,388.8715,223.3201904296875,529.1285095214844
5902,2018-08-03,22,30.6,64,1.2,1705,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1421,1579.6873,1579.7524,1587.0,1521.482658157347,-158.687255859375,-158.75244140625,-166.0,-100.48265815734703,483.50784,1441.7134,937.4921569824219,-20.71337890625,1589.2272,573.7567,-168.2271728515625,847.2432861328125
444,2017-12-19,12,-2.5,31,2.6,1778,-17.3,1.08,0.0,2.3,Winter,No Holiday,Yes,191,278.80905,195.14432,209.0,428.0274226356216,-87.80905151367188,-4.144317626953125,-18.0,-237.02742263562158,161.04843,458.50128,29.951568603515625,-267.50128173828125,998.888,216.60284,-807.8880004882812,-25.60284423828125
2283,2018-03-06,3,0.1,71,0.4,2000,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,82,149.43233,76.382744,149.0,132.37531353969501,-67.43232727050781,5.617256164550781,-67.0,-50.375313539695014,191.60332,139.31627,-109.60331726074219,-57.31626892089844,315.0628,91.83709,-233.06280517578125,-9.837089538574219
6649,2018-09-04,1,21.3,97,1.1,570,20.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,486,588.1897,470.19537,606.0,534.6764036823129,-102.189697265625,15.80462646484375,-120.0,-48.676403682312866,426.77875,136.26181,59.22125244140625,349.7381896972656,391.8778,363.86407,94.1221923828125,122.13592529296875
4945,2018-06-25,1,22.5,80,1.1,619,18.8,0.0,0.0,0.0,Summer,No Holiday,Yes,585,734.94196,766.2541,769.0,584.1207690907652,-149.94195556640625,-181.25408935546875,-184.0,0.8792309092348205,646.0128,631.8106,-61.0128173828125,-46.81060791015625,780.544,389.2995,-195.54400634765625,195.70050048828125
1469,2018-01-31,5,-2.8,83,0.6,946,-5.2,0.0,0.0,3.5,Winter,No Holiday,Yes,34,119.343315,15.625211,27.0,-119.55048768461091,-85.34331512451172,18.374789237976074,7.0,153.5504876846109,108.401924,87.72592,-74.40192413330078,-53.725921630859375,132.25104,44.32021,-98.25103759765625,-10.320209503173828
6632,2018-09-03,8,24.2,70,1.4,2000,18.3,0.16,0.0,0.0,Autumn,No Holiday,Yes,1580,901.4211,1237.3359,2329.0,1047.5372340247125,678.5789184570312,342.6640625,-749.0,532.4627659752875,1358.6761,1743.0337,221.3238525390625,-163.03369140625,950.4346,604.28406,629.5654296875,975.7159423828125
5273,2018-07-08,17,27.4,44,1.7,2000,14.0,1.17,0.0,0.0,Summer,No Holiday,Yes,2266,1984.1809,2196.9404,2383.0,1370.1574097599241,281.819091796875,69.0595703125,-117.0,895.8425902400759,2465.644,2135.9756,-199.64404296875,130.0244140625,2339.7693,669.8473,-73.769287109375,1596.1527099609375
8160,2018-11-06,0,10.0,73,0.5,700,5.3,0.0,0.0,0.0,Autumn,No Holiday,No,0,78.13887,74.99439,0.0,-521.0802560793417,-78.13887023925781,-74.99439239501953,0.0,521.0802560793417,22.386028,-225.27493,-22.386028289794922,225.27493286132812,821.79645,372.67578,-821.7964477539062,-372.67578125
8479,2018-11-19,7,3.4,73,1.1,1012,-0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,991,945.9219,964.15753,939.0,456.6020418243652,45.078125,26.84246826171875,52.0,534.3979581756348,968.3368,372.5959,22.6632080078125,618.4041137695312,555.5771,281.4936,435.42291259765625,709.5064086914062
620,2017-12-26,20,-6.1,32,4.7,2000,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes,252,268.97385,148.25581,134.0,598.1281824266865,-16.973846435546875,103.74418640136719,118.0,-346.1281824266865,474.97006,182.9058,-222.97006225585938,69.09419250488281,2276.5522,115.66275,-2024.55224609375,136.33724975585938
6454,2018-08-26,22,21.2,81,1.0,1808,17.8,0.0,1.3,0.0,Summer,No Holiday,Yes,764,1026.0887,1051.2083,794.0,1061.4019005250711,-262.0887451171875,-287.208251953125,-30.0,-297.40190052507114,-64.196686,599.964,828.1966857910156,164.0360107421875,1094.6014,579.0742,-330.6014404296875,184.92578125
5724,2018-07-27,12,33.7,53,1.9,990,22.7,2.5,0.0,0.0,Summer,No Holiday,Yes,714,704.922,617.5643,741.0,1223.0633252946345,9.0780029296875,96.43572998046875,-27.0,-509.0633252946345,600.5227,1491.1816,113.477294921875,-777.181640625,667.7746,477.3256,46.22540283203125,236.67440795898438
8687,2018-11-27,23,5.8,34,2.6,763,-8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,593,701.2565,460.53635,563.0,1292.9739835655469,-108.2564697265625,132.46365356445312,30.0,-699.9739835655469,788.7809,653.2709,-195.7808837890625,-60.2708740234375,1273.4847,445.86127,-680.4847412109375,147.13873291015625
1878,2018-02-17,6,-6.2,32,2.5,2000,-20.2,0.0,0.0,0.0,Winter,Holiday,Yes,39,122.066124,16.323946,39.0,37.006597399696204,-83.06612396240234,22.676054000854492,0.0,1.9934026003037957,170.89888,59.92824,-131.8988800048828,-20.928241729736328,186.59613,5.6002765,-147.59613037109375,33.399723529815674
1844,2018-02-15,20,-0.4,27,2.2,2000,-17.1,0.0,0.0,0.0,Winter,Holiday,Yes,148,256.39752,176.37297,161.0,592.7029341080433,-108.39752197265625,-28.372970581054688,-13.0,-444.70293410804334,380.23203,241.70059,-232.23202514648438,-93.70059204101562,1864.6632,173.86063,-1716.6632080078125,-25.860626220703125
1726,2018-02-10,22,-6.2,32,3.5,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes,128,264.76984,146.67793,124.0,629.0148230324003,-136.76983642578125,-18.677932739257812,4.0,-501.0148230324003,427.58176,112.10202,-299.5817565917969,15.897979736328125,1942.6941,109.7624,-1814.694091796875,18.23760223388672
4748,2018-06-16,20,25.0,60,2.4,1773,16.6,0.1,0.0,0.0,Summer,No Holiday,Yes,2497,2096.8762,2233.6626,1986.0,1367.9029624425148,400.123779296875,263.33740234375,511.0,1129.0970375574852,2151.713,2261.549,345.287109375,235.450927734375,2513.3315,512.41693,-16.33154296875,1984.5830688476562
5258,2018-07-08,2,19.3,54,1.4,2000,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes,648,505.57434,547.3289,353.0,760.7936961738087,142.4256591796875,100.67108154296875,295.0,-112.79369617380871,495.64883,936.38025,152.35116577148438,-288.3802490234375,581.179,283.14914,66.82098388671875,364.8508605957031
5530,2018-07-19,10,29.4,56,2.2,1153,19.7,2.38,0.0,0.0,Summer,No Holiday,Yes,695,816.128,765.5351,701.0,1053.7839753791857,-121.12799072265625,-70.53509521484375,-6.0,-358.7839753791857,986.09436,2182.6448,-291.0943603515625,-1487.644775390625,753.44745,477.74524,-58.44744873046875,217.2547607421875
5854,2018-08-01,22,32.6,64,2.4,1703,24.8,0.0,0.0,0.0,Summer,No Holiday,Yes,1367,1570.7838,1547.0934,1868.0,1593.4478937244312,-203.7838134765625,-180.0933837890625,-501.0,-226.4478937244312,793.52625,1514.607,573.4737548828125,-147.6070556640625,1559.6754,537.77386,-192.6754150390625,829.2261352539062
7976,2018-10-29,8,5.1,67,0.3,1981,-0.5,0.24,0.0,0.0,Autumn,No Holiday,Yes,1888,1490.9386,2166.3188,2113.0,555.6589545600702,397.0614013671875,-278.31884765625,-225.0,1332.3410454399298,1297.1868,431.34174,590.813232421875,1456.6582641601562,731.32776,353.07452,1156.6722412109375,1534.9254760742188
6788,2018-09-09,20,22.9,58,2.6,2000,14.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,1930,1854.6168,2112.8892,2012.0,1477.6264627884807,75.3831787109375,-182.88916015625,-82.0,452.3735372115193,1631.7599,1688.6438,298.2401123046875,241.356201171875,2153.9194,575.6142,-223.91943359375,1354.3858032226562
46,2017-12-02,22,3.5,54,1.5,1446,-4.9,0.0,0.0,0.0,Winter,No Holiday,Yes,354,377.5921,345.09097,321.0,669.6070734755502,-23.59210205078125,8.909027099609375,33.0,-315.60707347555024,183.40012,409.63785,170.59988403320312,-55.637847900390625,2039.9617,315.3955,-1685.961669921875,38.6044921875
4807,2018-06-19,7,19.9,72,0.6,840,14.6,0.32,0.0,0.0,Summer,No Holiday,Yes,1616,1037.2437,1181.7317,1544.0,720.2970634951603,578.75634765625,434.268310546875,72.0,895.7029365048397,994.6742,1968.4595,621.3258056640625,-352.45947265625,1070.151,423.71176,545.8489990234375,1192.2882385253906
3085,2018-04-08,13,7.4,27,1.8,2000,-10.4,0.86,0.0,0.0,Spring,No Holiday,Yes,847,591.1638,633.4473,709.0,883.6747070916655,255.836181640625,213.55267333984375,138.0,-36.67470709166548,758.49976,313.08218,88.500244140625,533.9178161621094,891.902,615.04626,-44.9019775390625,231.9537353515625
3395,2018-04-21,11,23.1,19,2.0,1172,-1.8,2.85,0.0,0.0,Spring,No Holiday,Yes,872,1035.8223,753.49915,954.0,1081.0598937902691,-163.822265625,118.5008544921875,-82.0,-209.05989379026914,1103.7775,1967.634,-231.7774658203125,-1095.634033203125,1145.8868,356.75912,-273.8868408203125,515.2408752441406
289,2017-12-13,1,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,183,179.45982,134.17447,98.0,-239.98609790636567,3.5401763916015625,48.825531005859375,85.0,422.98609790636567,299.77905,66.41932,-116.779052734375,116.58068084716797,855.8743,122.29967,-672.8743286132812,60.70033264160156
6195,2018-08-16,3,27.9,68,0.6,2000,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,252,371.036,332.579,278.0,883.617297282344,-119.0360107421875,-80.57901000976562,-26.0,-631.617297282344,475.1766,867.3748,-223.17660522460938,-615.3748168945312,316.8554,256.7777,-64.85540771484375,-4.7777099609375
1517,2018-02-02,5,-6.8,61,0.2,1724,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes,48,122.7041,96.265236,69.0,-145.36570127917838,-74.7041015625,-48.265235900878906,-21.0,193.36570127917838,266.30884,88.091576,-218.308837890625,-40.091575622558594,208.11159,70.06723,-160.11158752441406,-22.067230224609375
8431,2018-11-17,7,0.8,77,0.9,1300,-2.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,315,900.69275,865.1831,1070.0,352.00298411220354,-585.6927490234375,-550.18310546875,-755.0,-37.002984112203535,270.87183,182.78499,44.128173828125,132.2150115966797,614.1815,331.64697,-299.1815185546875,-16.64697265625
7376,2018-10-04,8,13.9,68,0.9,1912,8.0,0.34,0.0,0.0,Autumn,No Holiday,No,0,350.6958,389.87164,0.0,-163.04987939682292,-350.69580078125,-389.87164306640625,0.0,163.04987939682292,184.38287,640.62604,-184.38287353515625,-640.6260375976562,876.3368,618.78394,-876.3367919921875,-618.783935546875
5446,2018-07-15,22,27.5,77,0.9,1778,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1607,1641.6418,1867.2856,1948.0,1328.8946129639176,-34.641845703125,-260.28564453125,-341.0,278.10538703608245,1074.6959,767.7174,532.3040771484375,839.2825927734375,1879.4406,625.25635,-272.4405517578125,981.74365234375
3016,2018-04-05,16,8.1,96,1.5,281,7.4,0.21,1.0,0.0,Spring,No Holiday,Yes,31,85.30108,45.18805,46.0,405.35669611972776,-54.30107879638672,-14.18804931640625,-15.0,-374.35669611972776,82.580284,148.56851,-51.580284118652344,-117.56851196289062,793.58093,366.53357,-762.5809326171875,-335.5335693359375
4686,2018-06-14,6,19.5,95,1.4,179,18.6,0.0,1.5,0.0,Summer,No Holiday,Yes,100,178.30511,169.20348,94.0,428.3402775344324,-78.30511474609375,-69.20347595214844,6.0,-328.3402775344324,46.291134,149.24066,53.708866119384766,-49.24066162109375,121.47984,215.88138,-21.479843139648438,-115.88137817382812
4083,2018-05-20,3,13.5,41,1.0,2000,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,347,294.4974,181.78647,165.0,722.3701721628565,52.502593994140625,165.21353149414062,182.0,-375.37017216285653,282.84644,826.43933,64.153564453125,-479.4393310546875,345.61896,202.90652,1.38104248046875,144.09347534179688
6527,2018-08-29,23,24.2,94,0.9,1808,23.1,0.0,1.0,0.0,Summer,No Holiday,Yes,198,242.71382,346.9844,384.0,1066.1118605307884,-44.71382141113281,-148.98440551757812,-186.0,-868.1118605307884,430.04352,474.64328,-232.04351806640625,-276.6432800292969,164.78017,378.19366,33.21983337402344,-180.19366455078125
1895,2018-02-17,23,-2.9,31,3.8,2000,-17.7,0.0,0.0,0.0,Winter,Holiday,Yes,117,224.3792,121.663284,92.0,620.2313962571363,-107.37919616699219,-4.6632843017578125,25.0,-503.23139625713634,400.80484,68.31407,-283.8048400878906,48.68592834472656,1080.7808,153.59447,-963.78076171875,-36.59446716308594
8501,2018-11-20,5,0.7,49,0.4,1998,-8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,141,231.89392,151.71211,133.0,528.3030256354517,-90.8939208984375,-10.712112426757812,8.0,-387.3030256354517,362.47913,42.65531,-221.4791259765625,98.34468841552734,184.79137,97.42519,-43.79136657714844,43.574806213378906
3924,2018-05-13,12,18.3,65,1.2,1489,11.5,2.4,0.0,0.0,Spring,No Holiday,Yes,1434,983.6734,1293.2515,579.0,730.8491770211413,450.32659912109375,140.74853515625,855.0,703.1508229788587,1289.492,1839.8844,144.508056640625,-405.8843994140625,1287.3655,487.74106,146.634521484375,946.2589416503906
6136,2018-08-13,16,33.5,52,2.2,1804,22.2,0.91,0.0,0.0,Summer,No Holiday,Yes,901,923.2291,818.397,912.0,1468.0821312441894,-22.2291259765625,82.60302734375,-11.0,-567.0821312441894,1112.9452,1395.3794,-211.9451904296875,-494.37939453125,876.8133,640.1457,24.18670654296875,260.85430908203125
1701,2018-02-09,21,2.9,63,1.0,786,-3.4,0.0,0.0,0.0,Winter,No Holiday,Yes,243,348.76266,399.59442,263.0,537.1776798880214,-105.76266479492188,-156.59442138671875,-20.0,-294.17767988802143,455.87906,324.44666,-212.87905883789062,-81.4466552734375,2280.798,351.4405,-2037.798095703125,-108.44049072265625
7698,2018-10-17,18,14.6,39,2.3,2000,0.7,0.11,0.0,0.0,Autumn,No Holiday,Yes,2445,1559.7104,1976.0193,2514.0,1335.7365661829554,885.28955078125,468.980712890625,-69.0,1109.2634338170446,1932.3303,1436.385,512.669677734375,1008.614990234375,2066.5103,739.8857,378.48974609375,1705.1143188476562
6100,2018-08-12,4,28.1,63,0.8,2000,20.3,0.0,0.0,0.0,Summer,No Holiday,Yes,260,334.3321,216.9787,209.0,959.5160270070331,-74.33209228515625,43.02130126953125,51.0,-699.5160270070331,347.3273,726.48975,-87.32730102539062,-466.48974609375,131.04388,192.45386,128.95611572265625,67.546142578125
4638,2018-06-12,6,16.7,85,1.0,2000,14.1,0.03,0.0,0.0,Summer,No Holiday,Yes,740,481.75485,538.79834,381.0,535.6253202071128,258.2451477050781,201.20166015625,359.0,204.37467979288715,663.8613,1363.7173,76.138671875,-623.71728515625,520.25806,289.0363,219.741943359375,450.9637145996094
3287,2018-04-16,23,9.7,33,0.4,2000,-5.8,0.0,0.0,0.0,Spring,No Holiday,Yes,733,780.67664,755.13385,695.0,1224.5323510309531,-47.6766357421875,-22.13385009765625,38.0,-491.5323510309531,590.654,513.8326,142.34600830078125,219.16741943359375,1470.7098,549.5827,-737.7098388671875,183.41729736328125
3946,2018-05-14,10,16.6,67,0.9,479,10.4,1.23,0.0,0.0,Spring,No Holiday,Yes,779,853.3448,901.67676,946.0,689.5197656542946,-74.34478759765625,-122.6767578125,-167.0,89.48023434570541,1155.4746,1418.2174,-376.474609375,-639.2174072265625,1135.6781,480.11417,-356.6781005859375,298.8858337402344
3107,2018-04-09,11,7.5,54,0.9,1013,-1.2,2.49,0.0,0.0,Spring,No Holiday,Yes,644,590.77576,574.0322,799.0,501.34370943943986,53.2242431640625,69.9677734375,-155.0,142.65629056056014,591.43585,878.6905,52.56414794921875,-234.69049072265625,997.5714,338.2442,-353.5714111328125,305.75579833984375
6244,2018-08-18,4,22.6,55,1.4,2000,13.0,0.0,0.0,0.0,Summer,No Holiday,Yes,316,413.5548,414.4565,276.0,891.9452808464046,-97.5548095703125,-98.45651245117188,40.0,-575.9452808464046,467.15216,1874.1101,-151.15216064453125,-1558.110107421875,341.39578,170.74298,-25.395782470703125,145.25701904296875
996,2018-01-11,12,-8.6,40,2.6,1700,-19.8,1.11,0.0,0.0,Winter,No Holiday,Yes,187,253.12856,195.78389,146.0,133.0309943183252,-66.12855529785156,-8.783889770507812,41.0,53.96900568167479,183.49649,372.37628,3.503509521484375,-185.37628173828125,1115.0195,200.92804,-928.01953125,-13.92803955078125
8288,2018-11-11,8,6.3,81,0.8,365,3.2,0.11,0.0,0.0,Autumn,No Holiday,Yes,395,1080.4391,1152.6973,1975.0,466.39005378121465,-685.4390869140625,-757.697265625,-1580.0,-71.39005378121465,650.7545,682.3823,-255.7545166015625,-287.38232421875,712.24023,389.17694,-317.240234375,5.82305908203125
7722,2018-10-18,18,15.7,45,2.5,2000,3.7,0.06,0.0,0.0,Autumn,No Holiday,Yes,2499,1569.2529,2192.7317,2514.0,1330.032596032426,929.7470703125,306.268310546875,-15.0,1168.967403967574,2378.8843,1959.2416,120.11572265625,539.7584228515625,1857.3202,855.3412,641.6798095703125,1643.6588134765625
7211,2018-09-27,11,21.3,43,1.7,1998,8.2,2.42,0.0,0.0,Autumn,No Holiday,Yes,1019,1026.474,1011.4297,853.0,1099.0161254971367,-7.4739990234375,7.5703125,166.0,-80.01612549713673,1203.5436,1893.5361,-184.5435791015625,-874.5361328125,956.4675,433.37756,62.532470703125,585.6224365234375
1321,2018-01-25,1,-16.1,42,2.2,2000,-26.0,0.0,0.0,0.7,Winter,No Holiday,Yes,68,162.0581,88.96754,78.0,-272.5909219415222,-94.05810546875,-20.96753692626953,-10.0,340.5909219415222,122.5393,79.87403,-54.53929901123047,-11.874031066894531,827.3827,84.19647,-759.3826904296875,-16.19647216796875
1273,2018-01-23,1,-6.0,76,3.1,1178,-9.5,0.0,0.0,1.0,Winter,No Holiday,Yes,120,194.16895,164.53165,142.0,-287.3757691409247,-74.1689453125,-44.531646728515625,-22.0,407.3757691409247,191.65881,27.453417,-71.6588134765625,92.54658317565918,934.42596,133.04082,-814.4259643554688,-13.040817260742188
7537,2018-10-11,1,7.3,59,0.1,2000,-0.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,541,482.8044,484.71667,531.0,500.56387339136324,58.195587158203125,56.2833251953125,10.0,40.436126608636755,1186.0181,503.43314,-645.01806640625,37.566864013671875,824.6013,265.23404,-283.601318359375,275.7659606933594
561,2017-12-24,9,4.6,94,0.9,90,3.7,0.0,6.4,0.0,Winter,Holiday,Yes,3,160.73969,47.33137,4.0,-527.1474926744091,-157.73968505859375,-44.33137130737305,-1.0,530.1474926744091,-82.017975,37.48311,85.01797485351562,-34.48310852050781,-70.03124,25.145302,73.03124237060547,-22.145301818847656
